s PU_case1 PA_case1 PU_case2 PA_case2 PU_case3 PA_case3
0.2842842843 0.0000000000 5.9668999931 1.0417320537 0.0000000000 0.0000000000 2.3572739105
0.2852852853 0.0000000000 5.9593777561 1.0522389924 0.0000000000 0.0000000000 2.3683456429
0.2862862863 0.0000000000 5.9510859809 1.0627021477 0.0000000000 0.0000000000 2.3793211830
0.2872872873 0.0000000000 5.9420246673 1.0731215195 0.0000000000 0.0000000000 2.3902005309
0.2882882883 0.0000000000 5.9321938154 1.0834971078 0.0000000000 0.0000000000 2.4009836864
0.2892892893 0.0000000000 5.9215934253 1.0938289127 0.0000000000 0.0000000000 2.4116706496
0.2902902903 0.0000000000 5.9102234968 1.1041169340 0.0000000000 0.0000000000 2.4222614206
0.2912912913 0.0000000000 5.8980840300 1.1143611719 0.0000000000 0.0000000000 2.4327559992
0.2922922923 0.0000000000 5.8851750249 1.1245616264 0.0000000000 0.0000000000 2.4431543856
0.2932932933 0.0000000000 5.8714964815 1.1347182973 0.0000000000 0.0000000000 2.4534565797
0.2942942943 0.0000000000 5.8570483998 1.1448311848 0.0000000000 0.0000000000 2.4636625815
0.2952952953 0.0000000000 5.8418307797 1.1549002888 0.0000000000 0.0000000000 2.4737723910
0.2962962963 0.0000000000 5.8258436214 1.1649256094 0.0000000000 0.0000000000 2.4837860082
0.2972972973 0.0000000000 5.8090869248 1.1749071464 0.0000000000 0.0000000000 2.4937034332
0.2982982983 0.0000000000 5.7915606898 1.1848449000 0.0000000000 0.0000000000 2.5035246658
0.2992992993 0.0000000000 5.7732649166 1.1947388702 0.0000000000 0.0000000000 2.5132497062
0.3003003003 0.0000000000 5.7541996050 1.2045890568 0.0000000000 0.0000000000 2.5228785542
0.3013013013 0.0000000000 5.7343647551 1.2143954600 0.0000000000 0.0000000000 2.5324112100
0.3023023023 0.0000000000 5.7137603670 1.2241580797 0.0000000000 0.0000000000 2.5418476735
0.3033033033 0.0000000000 5.6923864405 1.2338769159 0.0000000000 0.0000000000 2.5511879447
0.3043043043 0.0000000000 5.6702429757 1.2435519687 0.0000000000 0.0000000000 2.5604320236
0.3053053053 0.0000000000 5.6473299726 1.2531832380 0.0000000000 0.0000000000 2.5695799102
0.3063063063 0.0000000000 5.6236474312 1.2627707238 0.0000000000 0.0000000000 2.5786316046
0.3073073073 0.0000000000 5.5991953515 1.2723144262 0.0000000000 0.0000000000 2.5875871066
0.3083083083 0.0000000000 5.5739737335 1.2818143451 0.0000000000 0.0000000000 2.5964464164
0.3093093093 0.0000000000 5.5479825772 1.2912704805 0.0000000000 0.0000000000 2.6052095339
0.3103103103 0.0000000000 5.5212218825 1.3006828324 0.0000000000 0.0000000000 2.6138764590
0.3113113113 0.0000000000 5.4936916496 1.3100514009 0.0000000000 0.0000000000 2.6224471919
0.3123123123 0.0000000000 5.4653918784 1.3193761858 0.0000000000 0.0000000000 2.6309217325
0.3133133133 0.0000000000 5.4363225688 1.3286571874 0.0000000000 0.0000000000 2.6393000809
0.3143143143 0.0000000000 5.4064837210 1.3378944054 0.0000000000 0.0000000000 2.6475822369
0.3153153153 0.0000000000 5.3758753348 1.3470878400 0.0000000000 0.0000000000 2.6557682006
0.3163163163 0.0000000000 5.3444974103 1.3562374911 0.0000000000 0.0000000000 2.6638579721
0.3173173173 0.0000000000 5.3123499475 1.3653433587 0.0000000000 0.0000000000 2.6718515513
0.3183183183 0.0000000000 5.2794329465 1.3744054429 0.0000000000 0.0000000000 2.6797489381
0.3193193193 0.0000000000 5.2457464071 1.3834237435 0.0000000000 0.0000000000 2.6875501327
0.3203203203 0.0000000000 5.2112903294 1.3923982607 0.0000000000 0.0000000000 2.6952551350
0.3213213213 0.0000000000 5.1760647134 1.4013289945 0.0000000000 0.0000000000 2.7028639450
0.3223223223 0.0000000000 5.1400695590 1.4102159448 0.0000000000 0.0000000000 2.7103765627
0.3233233233 0.0000000000 5.1033048664 1.4190591115 0.0000000000 0.0000000000 2.7177929882
0.3243243243 0.0000000000 5.0657706355 1.4278584949 0.0000000000 0.0000000000 2.7251132213
0.3253253253 0.0000000000 5.0274668663 1.4366140947 0.0000000000 0.0000000000 2.7323372622
0.3263263263 0.0000000000 4.9883935587 1.4453259111 0.0000000000 0.0000000000 2.7394651108
0.3273273273 0.0000000000 4.9485507129 1.4539939440 0.0000000000 0.0000000000 2.7464967670
0.3283283283 0.0000000000 4.9079383287 1.4626181934 0.0000000000 0.0000000000 2.7534322310
0.3293293293 0.0000000000 4.8665564063 1.4711986594 0.0000000000 0.0000000000 2.7602715027
0.3303303303 0.0000000000 4.8244049455 1.4797353419 0.0000000000 0.0000000000 2.7670145821
0.3313313313 0.0000000000 4.7814839464 1.4882282409 0.0000000000 0.0000000000 2.7736614693
0.3323323323 0.0000000000 4.7377934090 1.4966773564 0.0000000000 0.0000000000 2.7802121641
0.3333333333 0.0000000000 4.6933333333 1.5050826885 0.0000000000 0.0000000000 2.7866666667
0.3343343343 0.0000000000 4.6481037193 1.5134442371 0.0000000000 0.0000000000 2.7930249769
0.3353353353 0.0000000000 4.6021045670 1.5217620022 0.0000000000 0.0000000000 2.7992870949
0.3363363363 0.0000000000 4.5553358764 1.5300359839 0.0000000000 0.0000000000 2.8054530206
0.3373373373 0.0000000000 4.5077976475 1.5382661821 0.0000000000 0.0000000000 2.8115227540
0.3383383383 0.0000000000 4.4594898803 1.5464525968 0.0000000000 0.0000000000 2.8174962951
0.3393393393 0.0000000000 4.4104125747 1.5545952280 0.0000000000 0.0000000000 2.8233736439
0.3403403403 0.0000000000 4.3605657309 1.5626940758 0.0000000000 0.0000000000 2.8291548004
0.3413413413 0.0000000000 4.3099493487 1.5707491401 0.0000000000 0.0000000000 2.8348397647
0.3423423423 0.0000000000 4.2585634283 1.5787604209 0.0000000000 0.0000000000 2.8404285366
0.3433433433 0.0000000000 4.2064079695 1.5867279183 0.0000000000 0.0000000000 2.8459211163
0.3443443443 0.0000000000 4.1534829725 1.5946516321 0.0000000000 0.0000000000 2.8513175037
0.3453453453 0.0000000000 4.0997884371 1.6025315626 0.0000000000 0.0000000000 2.8566176988
0.3463463463 0.0000000000 4.0453243634 1.6103677095 0.0000000000 0.0000000000 2.8618217016
0.3473473473 0.0000000000 3.9900907514 1.6181600729 0.0000000000 0.0000000000 2.8669295121
0.3483483483 0.0000000000 3.9340876011 1.6259086529 0.0000000000 0.0000000000 2.8719411303
0.3493493493 0.0000000000 3.8773149125 1.6336134495 0.0000000000 0.0000000000 2.8768565563
0.3503503504 0.0000000000 3.8197726856 1.6412744625 0.0000000000 0.0000000000 2.8816757899
0.3513513514 0.0000000000 3.7614609204 1.6488916921 0.0000000000 0.0000000000 2.8863988313
0.3523523524 0.0000000000 3.7023796169 1.6564651382 0.0000000000 0.0000000000 2.8910256803
0.3533533534 0.0000000000 3.6425287750 1.6639948008 0.0000000000 0.0000000000 2.8955563371
0.3543543544 0.0000000000 3.5819083949 1.6714806800 0.0000000000 0.0000000000 2.8999908016
0.3553553554 0.0000000000 3.5205184764 1.6789227756 0.0000000000 0.0000000000 2.9043290738
0.3563563564 0.0000000000 3.4583590197 1.6863210879 0.0000000000 0.0000000000 2.9085711537
0.3573573574 0.0000000000 3.3954300246 1.6936756166 0.0000000000 0.0000000000 2.9127170414
0.3583583584 0.0000000000 3.3317314913 1.7009863619 0.0000000000 0.0000000000 2.9167667367
0.3593593594 0.0000000000 3.2672634196 1.7082533237 0.0000000000 0.0000000000 2.9207202398
0.3603603604 0.0000000000 3.2020258096 1.7154765020 0.0000000000 0.0000000000 2.9245775505
0.3613613614 0.0000000000 3.1360186613 1.7226558968 0.0000000000 0.0000000000 2.9283386690
0.3623623624 0.0000000000 3.0692419747 1.7297915082 0.0000000000 0.0000000000 2.9320035952
0.3633633634 0.0000000000 3.0016957498 1.7368833361 0.0000000000 0.0000000000 2.9355723291
0.3643643644 0.0000000000 2.9333799866 1.7439313806 0.0000000000 0.0000000000 2.9390448707
0.3653653654 0.0000000000 2.8642946851 1.7509356415 0.0000000000 0.0000000000 2.9424212200
0.3663663664 0.0000000000 2.7944398453 1.7578961190 0.0000000000 0.0000000000 2.9457013771
0.3673673674 0.0000000000 2.7238154671 1.7648128130 0.0000000000 0.0000000000 2.9488853418
0.3683683684 0.0000000000 2.6524215507 1.7716857236 0.0000000000 0.0000000000 2.9519731143
0.3693693694 0.0000000000 2.5802580959 1.7785148506 0.0000000000 0.0000000000 2.9549646944
0.3703703704 0.0000000000 2.5073251029 1.7853001942 0.0000000000 0.0000000000 2.9578600823
0.3713713714 0.0000000000 2.4336225715 1.7920417544 0.0000000000 0.0000000000 2.9606592779
0.3723723724 0.0000000000 2.3591505019 1.7987395310 0.0000000000 0.0000000000 2.9633622812
0.3733733734 0.0000000000 2.2839088939 1.8053935242 0.0000000000 0.0000000000 2.9659690922
0.3743743744 0.0000000000 2.2078977476 1.8120037339 0.0000000000 0.0000000000 2.9684797109
0.3753753754 0.0000000000 2.1311170630 1.8185701602 0.0000000000 0.0000000000 2.9708941374
0.3763763764 0.0000000000 2.0535668401 1.8250928029 0.0000000000 0.0000000000 2.9732123715
0.3773773774 0.0000000000 1.9752470789 1.8315716622 0.0000000000 0.0000000000 2.9754344134
0.3783783784 0.0000000000 1.8961577794 1.8380067381 0.0000000000 0.0000000000 2.9775602630
0.3793793794 0.0000000000 1.8162989416 1.8443980304 0.0000000000 0.0000000000 2.9795899203
0.3803803804 0.0000000000 1.7356705655 1.8507455393 0.0000000000 0.0000000000 2.9815233852
0.3813813814 0.0000000000 1.6542726510 1.8570492647 0.0000000000 0.0000000000 2.9833606580
0.3823823824 0.0000000000 1.5721051983 1.8633092066 0.0000000000 0.0000000000 2.9851017384
0.3833833834 0.0000000000 1.4891682072 1.8695253651 0.0000000000 0.0000000000 2.9867466265
0.3843843844 0.0000000000 1.4054616779 1.8756977401 0.0000000000 0.0000000000 2.9882953223
0.3853853854 0.0000000000 1.3209856102 1.8818263316 0.0000000000 0.0000000000 2.9897478259
0.3863863864 0.0000000000 1.2357400043 1.8879111396 0.0000000000 0.0000000000 2.9911041372
0.3873873874 0.0000000000 1.1497248600 1.8939521642 0.0000000000 0.0000000000 2.9923642561
0.3883883884 0.0000000000 1.0629401774 1.8999494053 0.0000000000 0.0000000000 2.9935281828
0.3893893894 0.0000000000 0.9753859565 1.9059028630 0.0000000000 0.0000000000 2.9945959172
0.3903903904 0.0000000000 0.8870621973 1.9118125371 0.0000000000 0.0000000000 2.9955674594
0.3913913914 0.0000000000 0.7979688998 1.9176784278 0.0000000000 0.0000000000 2.9964428092
0.3923923924 0.0000000000 0.7081060640 1.9235005350 0.0000000000 0.0000000000 2.9972219667
0.3933933934 0.0000000000 0.6174736899 1.9292788588 0.0000000000 0.0000000000 2.9979049320
0.3943943944 0.0000000000 0.5260717775 1.9350133990 0.0000000000 0.0000000000 2.9984917049
0.3953953954 0.0000000000 0.4339003268 1.9407041558 0.0000000000 0.0000000000 2.9989822856
0.3963963964 0.0000000000 0.3409593377 1.9463511291 0.0000000000 0.0000000000 2.9993766740
0.3973973974 0.0000000000 0.2472488104 1.9519543190 0.0000000000 0.0000000000 2.9996748701
0.3983983984 0.0000000000 0.1527687447 1.9575137254 0.0000000000 0.0000000000 2.9998768739
0.3993993994 0.0000000000 0.0575191408 1.9630293483 0.0000000000 0.0000000000 2.9999826854
0.4004004004 0.0000000000 0.0000000000 1.9685011877 0.0383768754 0.0118531595 2.9999923046
0.4014014014 0.0000000000 0.0000000000 1.9739292437 0.1337803870 0.0413936925 2.9999057316
0.4024024024 0.0000000000 0.0000000000 1.9793135162 0.2284143603 0.0708022745 2.9997229662
0.4034034034 0.0000000000 0.0000000000 1.9846540052 0.3222787953 0.1000789055 2.9994440086
0.4044044044 0.0000000000 0.0000000000 1.9899507107 0.4153736920 0.1292235854 2.9990688586
0.4054054054 0.0000000000 0.0000000000 1.9952036328 0.5076990504 0.1582363144 2.9985975164
0.4064064064 0.0000000000 0.0000000000 2.0004127714 0.5992548705 0.1871170923 2.9980299819
0.4074074074 0.0000000000 0.0000000000 2.0055781266 0.6900411523 0.2158659193 2.9973662551
0.4084084084 0.0000000000 0.0000000000 2.0106996982 0.7800578957 0.2444827952 2.9966063361
0.4094094094 0.0000000000 0.0000000000 2.0157774864 0.8693051009 0.2729677201 2.9957502247
0.4104104104 0.0000000000 0.0000000000 2.0208114911 0.9577827678 0.3013206940 2.9947979210
0.4114114114 0.0000000000 0.0000000000 2.0258017124 1.0454908963 0.3295417169 2.9937494251
0.4124124124 0.0000000000 0.0000000000 2.0307481501 1.1324294865 0.3576307887 2.9926047369
0.4134134134 0.0000000000 0.0000000000 2.0356508044 1.2185985385 0.3855879096 2.9913638563
0.4144144144 0.0000000000 0.0000000000 2.0405096752 1.3039980521 0.4134130794 2.9900267835
0.4154154154 0.0000000000 0.0000000000 2.0453247626 1.3886280274 0.4411062982 2.9885935184
0.4164164164 0.0000000000 0.0000000000 2.0500960665 1.4724884644 0.4686675661 2.9870640611
0.4174174174 0.0000000000 0.0000000000 2.0548235869 1.5555793631 0.4960968829 2.9854384114
0.4184184184 0.0000000000 0.0000000000 2.0595073238 1.6379007235 0.5233942486 2.9837165694
0.4194194194 0.0000000000 0.0000000000 2.0641472773 1.7194525456 0.5505596634 2.9818985352
0.4204204204 0.0000000000 0.0000000000 2.0687434473 1.8002348294 0.5775931272 2.9799843086
0.4214214214 0.0000000000 0.0000000000 2.0732958338 1.8802475749 0.6044946399 2.9779738898
0.4224224224 0.0000000000 0.0000000000 2.0778044368 1.9594907821 0.6312642017 2.9758672787
0.4234234234 0.0000000000 0.0000000000 2.0822692564 2.0379644509 0.6579018124 2.9736644753
0.4244244244 0.0000000000 0.0000000000 2.0866902925 2.1156685815 0.6844074721 2.9713654796
0.4254254254 0.0000000000 0.0000000000 2.0910675452 2.1926031737 0.7107811808 2.9689702916
0.4264264264 0.0000000000 0.0000000000 2.0954010143 2.2687682277 0.7370229385 2.9664789113
0.4274274274 0.0000000000 0.0000000000 2.0996907000 2.3441637433 0.7631327452 2.9638913388
0.4284284284 0.0000000000 0.0000000000 2.1039366022 2.4187897207 0.7891106008 2.9612075739
0.4294294294 0.0000000000 0.0000000000 2.1081387210 2.4926461597 0.8149565055 2.9584276168
0.4304304304 0.0000000000 0.0000000000 2.1122970562 2.5657330604 0.8406704591 2.9555514674
0.4314314314 0.0000000000 0.0000000000 2.1164116080 2.6380504228 0.8662524617 2.9525791257
0.4324324324 0.0000000000 0.0000000000 2.1204823764 2.7095982469 0.8917025133 2.9495105917
0.4334334334 0.0000000000 0.0000000000 2.1245093612 2.7803765327 0.9170206139 2.9463458654
0.4344344344 0.0000000000 0.0000000000 2.1284925626 2.8503852802 0.9422067635 2.9430849468
0.4354354354 0.0000000000 0.0000000000 2.1324319805 2.9196244894 0.9672609621 2.9397278359
0.4364364364 0.0000000000 0.0000000000 2.1363276149 2.9880941602 0.9921832096 2.9362745328
0.4374374374 0.0000000000 0.0000000000 2.1401794659 3.0557942928 1.0169735062 2.9327250373
0.4384384384 0.0000000000 0.0000000000 2.1439875334 3.1227248870 1.0416318517 2.9290793496
0.4394394394 0.0000000000 0.0000000000 2.1477518174 3.1888859430 1.0661582462 2.9253374696
0.4404404404 0.0000000000 0.0000000000 2.1514723180 3.2542774606 1.0905526897 2.9214993973
0.4414414414 0.0000000000 0.0000000000 2.1551490350 3.3188994400 1.1148151822 2.9175651327
0.4424424424 0.0000000000 0.0000000000 2.1587819687 3.3827518810 1.1389457237 2.9135346758
0.4434434434 0.0000000000 0.0000000000 2.1623711188 3.4458347837 1.1629443142 2.9094080266
0.4444444444 0.0000000000 0.0000000000 2.1659164854 3.5081481481 1.1868109536 2.9051851852
0.4454454454 0.0000000000 0.0000000000 2.1694180686 3.5696919743 1.2105456421 2.9008661514
0.4464464464 0.0000000000 0.0000000000 2.1728758683 3.6304662621 1.2341483795 2.8964509254
0.4474474474 0.0000000000 0.0000000000 2.1762898846 3.6904710116 1.2576191659 2.8919395071
0.4484484484 0.0000000000 0.0000000000 2.1796601174 3.7497062227 1.2809580013 2.8873318965
0.4494494494 0.0000000000 0.0000000000 2.1829865667 3.8081718956 1.3041648857 2.8826280936
0.4504504505 0.0000000000 0.0000000000 2.1862692325 3.8658680302 1.3272398191 2.8778280984
0.4514514515 0.0000000000 0.0000000000 2.1895081148 3.9227946265 1.3501828014 2.8729319109
0.4524524525 0.0000000000 0.0000000000 2.1927032137 3.9789516844 1.3729938328 2.8679395311
0.4534534535 0.0000000000 0.0000000000 2.1958545291 4.0343392041 1.3956729131 2.8628509591
0.4544544545 0.0000000000 0.0000000000 2.1989620611 4.0889571854 1.4182200424 2.8576661947
0.4554554555 0.0000000000 0.0000000000 2.2020258095 4.1428056285 1.4406352208 2.8523852381
0.4564564565 0.0000000000 0.0000000000 2.2050457745 4.1958845332 1.4629184481 2.8470080892
0.4574574575 0.0000000000 0.0000000000 2.2080219561 4.2481938996 1.4850697243 2.8415347480
0.4584584585 0.0000000000 0.0000000000 2.2109543541 4.2997337277 1.5070890496 2.8359652145
0.4594594595 0.0000000000 0.0000000000 2.2138429687 4.3505040175 1.5289764239 2.8302994887
0.4604604605 0.0000000000 0.0000000000 2.2166877998 4.4005047690 1.5507318471 2.8245375706
0.4614614615 0.0000000000 0.0000000000 2.2194888474 4.4497359822 1.5723553194 2.8186794602
0.4624624625 0.0000000000 0.0000000000 2.2222461116 4.4981976571 1.5938468406 2.8127251576
0.4634634635 0.0000000000 0.0000000000 2.2249595923 4.5458897937 1.6152064108 2.8066746627
0.4644644645 0.0000000000 0.0000000000 2.2276292895 4.5928123920 1.6364340300 2.8005279754
0.4654654655 0.0000000000 0.0000000000 2.2302552032 4.6389654519 1.6575296982 2.7942850959
0.4664664665 0.0000000000 0.0000000000 2.2328373335 4.6843489736 1.6784934153 2.7879460241
0.4674674675 0.0000000000 0.0000000000 2.2353756803 4.7289629570 1.6993251815 2.7815107600
0.4684684685 0.0000000000 0.0000000000 2.2378702436 4.7728074020 1.7200249966 2.7749793036
0.4694694695 0.0000000000 0.0000000000 2.2403210235 4.8158823087 1.7405928608 2.7683516550
0.4704704705 0.0000000000 0.0000000000 2.2427280199 4.8581876772 1.7610287739 2.7616278140
0.4714714715 0.0000000000 0.0000000000 2.2450912328 4.8997235073 1.7813327360 2.7548077808
0.4724724725 0.0000000000 0.0000000000 2.2474106622 4.9404897991 1.8015047471 2.7478915552
0.4734734735 0.0000000000 0.0000000000 2.2496863082 4.9804865526 1.8215448072 2.7408791374
0.4744744745 0.0000000000 0.0000000000 2.2519181707 5.0197137678 1.8414529162 2.7337705273
0.4754754755 0.0000000000 0.0000000000 2.2541062497 5.0581714447 1.8612290743 2.7265657249
0.4764764765 0.0000000000 0.0000000000 2.2562505452 5.0958595833 1.8808732813 2.7192647302
0.4774774775 0.0000000000 0.0000000000 2.2583510573 5.1327781836 1.9003855374 2.7118675432
0.4784784785 0.0000000000 0.0000000000 2.2604077859 5.1689272456 1.9197658424 2.7043741640
0.4794794795 0.0000000000 0.0000000000 2.2624207311 5.2043067692 1.9390141964 2.6967845924
0.4804804805 0.0000000000 0.0000000000 2.2643898927 5.2389167546 1.9581305994 2.6890988286
0.4814814815 0.0000000000 0.0000000000 2.2663152709 5.2727572016 1.9771150513 2.6813168724
0.4824824825 0.0000000000 0.0000000000 2.2681968656 5.3058281104 1.9959675523 2.6734387240
0.4834834835 0.0000000000 0.0000000000 2.2700346769 5.3381294808 2.0146881023 2.6654643833
0.4844844845 0.0000000000 0.0000000000 2.2718287047 5.3696613130 2.0332767012 2.6573938503
0.4854854855 0.0000000000 0.0000000000 2.2735789490 5.4004236068 2.0517333491 2.6492271250
0.4864864865 0.0000000000 0.0000000000 2.2752854098 5.4304163623 2.0700580460 2.6409642075
0.4874874875 0.0000000000 0.0000000000 2.2769480871 5.4596395795 2.0882507919 2.6326050976
0.4884884885 0.0000000000 0.0000000000 2.2785669810 5.4880932584 2.1063115868 2.6241497954
0.4894894895 0.0000000000 0.0000000000 2.2801420914 5.5157773990 2.1242404307 2.6155983010
0.4904904905 0.0000000000 0.0000000000 2.2816734184 5.5426920013 2.1420373236 2.6069506143
0.4914914915 0.0000000000 0.0000000000 2.2831609618 5.5688370653 2.1597022654 2.5982067353
0.4924924925 0.0000000000 0.0000000000 2.2846047218 5.5942125910 2.1772352562 2.5893666640
0.4934934935 0.0000000000 0.0000000000 2.2860046984 5.6188185783 2.1946362961 2.5804304004
0.4944944945 0.0000000000 0.0000000000 2.2873608914 5.6426550274 2.2119053849 2.5713979445
0.4954954955 0.0000000000 0.0000000000 2.2886733010 5.6657219382 2.2290425227 2.5622692963
0.4964964965 0.0000000000 0.0000000000 2.2899419271 5.6880193106 2.2460477095 2.5530444559
0.4974974975 0.0000000000 0.0000000000 2.2911667697 5.7095471447 2.2629209452 2.5437234231
0.4984984985 0.0000000000 0.0000000000 2.2923478289 5.7303054406 2.2796622300 2.5343061981
0.4994994995 0.0000000000 0.0000000000 2.2934851046 5.7502941981 2.2962715637 2.5247927808
0.5005005005 0.0000000000 0.0000000000 2.2945785968 5.7695134173 2.3127489465 2.5151831712
0.5015015015 0.0000000000 0.0000000000 2.2956283055 5.7879630982 2.3290943782 2.5054773693
0.5025025025 0.0000000000 0.0000000000 2.2966342308 5.8056432408 2.3453078589 2.4956753751
0.5035035035 0.0000000000 0.0000000000 2.2975963726 5.8225538451 2.3613893886 2.4857771886
0.5045045045 0.0000000000 0.0000000000 2.2985147309 5.8386949111 2.3773389673 2.4757828098
0.5055055055 0.0000000000 0.0000000000 2.2993893058 5.8540664388 2.3931565949 2.4656922388
0.5065065065 0.0000000000 0.0000000000 2.3002200972 5.8686684282 2.4088422716 2.4555054754
0.5075075075 0.0000000000 0.0000000000 2.3010071051 5.8825008793 2.4243959972 2.4452225198
0.5085085085 0.0000000000 0.0000000000 2.3017503295 5.8955637920 2.4398177719 2.4348433719
0.5095095095 0.0000000000 0.0000000000 2.3024497705 5.9078571665 2.4551075955 2.4243680317
0.5105105105 0.0000000000 0.0000000000 2.3031054280 5.9193810026 2.4702654681 2.4137964992
0.5115115115 0.0000000000 0.0000000000 2.3037173020 5.9301353005 2.4852913897 2.4031287744
0.5125125125 0.0000000000 0.0000000000 2.3042853926 5.9401200600 2.5001853602 2.3923648573
0.5135135135 0.0000000000 0.0000000000 2.3048096997 5.9493352812 2.5149473798 2.3815047480
0.5145145145 0.0000000000 0.0000000000 2.3052902233 5.9577809641 2.5295774484 2.3705484463
0.5155155155 0.0000000000 0.0000000000 2.3057269634 5.9654571088 2.5440755659 2.3594959524
0.5165165165 0.0000000000 0.0000000000 2.3061199201 5.9723637151 2.5584417324 2.3483472662
0.5175175175 0.0000000000 0.0000000000 2.3064690933 5.9785007831 2.5726759479 2.3371023877
0.5185185185 0.0000000000 0.0000000000 2.3067744830 5.9838683128 2.5867782124 2.3257613169
0.5195195195 0.0000000000 0.0000000000 2.3070360892 5.9884663041 2.6007485259 2.3143240538
0.5205205205 0.0000000000 0.0000000000 2.3072539120 5.9922947572 2.6145868884 2.3027905984
0.5215215215 0.0000000000 0.0000000000 2.3074279513 5.9953536720 2.6282932999 2.2911609507
0.5225225225 0.0000000000 0.0000000000 2.3075582071 5.9976430485 2.6418677603 2.2794351108
0.5235235235 0.0000000000 0.0000000000 2.3076446795 5.9991628866 2.6553102698 2.2676130785
0.5245245245 0.0000000000 0.0000000000 2.3076873684 5.9999131865 2.6686208282 2.2556948540
0.5255255255 0.0000000000 0.0000000000 2.3076862738 5.9998939480 2.6817994356 2.2436804372
0.5265265265 0.0000000000 0.0000000000 2.3076413957 5.9991051712 2.6948460920 2.2315698281
0.5275275275 0.0000000000 0.0000000000 2.3075527342 5.9975468562 2.7077607974 2.2193630267
0.5285285285 0.0000000000 0.0000000000 2.3074202892 5.9952190028 2.7205435517 2.2070600330
0.5295295295 0.0000000000 0.0000000000 2.3072440607 5.9921216111 2.7331943551 2.1946608470
0.5305305305 0.0000000000 0.0000000000 2.3070240488 5.9882546811 2.7457132075 2.1821654688
0.5315315315 0.0000000000 0.0000000000 2.3067602533 5.9836182128 2.7581001088 2.1695738982
0.5325325325 0.0000000000 0.0000000000 2.3064526745 5.9782122062 2.7703550591 2.1568861354
0.5335335335 0.0000000000 0.0000000000 2.3061013121 5.9720366613 2.7824780584 2.1441021803
0.5345345345 0.0000000000 0.0000000000 2.3057061663 5.9650915781 2.7944691067 2.1312220328
0.5355355355 0.0000000000 0.0000000000 2.3052672369 5.9573769565 2.8063282040 2.1182456931
0.5365365365 0.0000000000 0.0000000000 2.3047845242 5.9488927967 2.8180553503 2.1051731611
0.5375375375 0.0000000000 0.0000000000 2.3042580279 5.9396390986 2.8296505455 2.0920044369
0.5385385385 0.0000000000 0.0000000000 2.3036877482 5.9296158621 2.8411137898 2.0787395203
0.5395395395 0.0000000000 0.0000000000 2.3030736850 5.9188230874 2.8524450830 2.0653784114
0.5405405405 0.0000000000 0.0000000000 2.3024158383 5.9072607743 2.8636444252 2.0519211103
0.5415415415 0.0000000000 0.0000000000 2.3017142082 5.8949289229 2.8747118164 2.0383676169
0.5425425425 0.0000000000 0.0000000000 2.3009687946 5.8818275332 2.8856472566 2.0247179311
0.5435435435 0.0000000000 0.0000000000 2.3001795975 5.8679566053 2.8964507458 2.0109720531
0.5445445445 0.0000000000 0.0000000000 2.2993466169 5.8533161390 2.9071222839 1.9971299828
0.5455455455 0.0000000000 0.0000000000 2.2984698529 5.8379061344 2.9176618711 1.9831917202
0.5465465465 0.0000000000 0.0000000000 2.2975493054 5.8217265915 2.9280695072 1.9691572654
0.5475475475 0.0000000000 0.0000000000 2.2965849744 5.8047775102 2.9383451924 1.9550266182
0.5485485485 0.0000000000 0.0000000000 2.2955768600 5.7870588907 2.9484889265 1.9407997788
0.5495495495 0.0000000000 0.0000000000 2.2945249620 5.7685707329 2.9585007096 1.9264767470
0.5505505506 0.0000000000 0.0000000000 2.2934292807 5.7493130368 2.9683805417 1.9120575230
0.5515515516 0.0000000000 0.0000000000 2.2922898158 5.7292858023 2.9781284228 1.8975421067
0.5525525526 0.0000000000 0.0000000000 2.2911065675 5.7084890296 2.9877443528 1.8829304981
0.5535535536 0.0000000000 0.0000000000 2.2898795356 5.6869227185 2.9972283319 1.8682226972
0.5545545546 0.0000000000 0.0000000000 2.2886087204 5.6645868692 3.0065803599 1.8534187040
0.5555555556 0.0000000000 0.0000000000 2.2872941216 5.6414814815 3.0158004369 1.8385185185
0.5565565566 0.0000000000 0.0000000000 2.2859357394 5.6176065555 3.0248885629 1.8235221408
0.5575575576 0.0000000000 0.0000000000 2.2845335737 5.5929620912 3.0338447379 1.8084295707
0.5585585586 0.0000000000 0.0000000000 2.2830876245 5.5675480886 3.0426689619 1.7932408084
0.5595595596 0.0000000000 0.0000000000 2.2815978919 5.5413645477 3.0513612349 1.7779558538
0.5605605606 0.0000000000 0.0000000000 2.2800643758 5.5144114685 3.0599215569 1.7625747068
0.5615615616 0.0000000000 0.0000000000 2.2784870762 5.4866888510 3.0683499278 1.7470973676
0.5625625626 0.0000000000 0.0000000000 2.2768659931 5.4581966952 3.0766463477 1.7315238361
0.5635635636 0.0000000000 0.0000000000 2.2752011266 5.4289350011 3.0848108167 1.7158541124
0.5645645646 0.0000000000 0.0000000000 2.2734924766 5.3989037686 3.0928433346 1.7000881963
0.5655655656 0.0000000000 0.0000000000 2.2717400431 5.3681029979 3.1007439015 1.6842260879
0.5665665666 0.0000000000 0.0000000000 2.2699438262 5.3365326888 3.1085125173 1.6682677873
0.5675675676 0.0000000000 0.0000000000 2.2681038258 5.3041928415 3.1161491822 1.6522132944
