s PU_case1 PA_case1 PU_case2 PA_case2 PU_case3 PA_case3
0.3974 0.0000 4.0000 1.5385 0.0000 0.0000 2.0000
0.3984 0.0000 4.0000 1.5385 0.0000 0.0000 2.0000
0.3994 0.0000 4.0000 1.5385 0.0000 0.0000 2.0000
0.4004 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4014 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4024 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4034 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4044 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4054 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4064 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4074 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4084 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4094 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4104 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4114 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4124 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4134 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4144 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4154 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4164 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4174 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4184 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4194 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4204 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4214 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4224 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4234 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4244 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4254 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4264 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4274 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4284 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4294 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4304 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4314 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4324 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4334 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4344 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4354 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4364 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4374 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4384 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4394 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4404 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4414 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4424 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4434 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4444 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4454 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4464 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4474 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4484 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4494 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4505 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4515 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4525 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4535 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4545 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4555 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4565 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4575 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4585 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4595 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4605 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4615 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4625 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4635 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4645 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4655 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4665 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4675 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4685 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4695 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4705 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4715 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4725 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4735 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4745 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4755 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4765 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4775 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4785 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4795 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4805 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4815 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4825 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4835 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4845 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4855 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4865 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4875 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4885 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4895 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4905 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4915 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4925 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4935 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4945 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4955 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4965 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4975 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4985 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.4995 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5005 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5015 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5025 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5035 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5045 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5055 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5065 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5075 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5085 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5095 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5105 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5115 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5125 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5135 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5145 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5155 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5165 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5175 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5185 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5195 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5205 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5215 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5225 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5235 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5245 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5255 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5265 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5275 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5285 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5295 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5305 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5315 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5325 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5335 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5345 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5355 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5365 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5375 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5385 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5395 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5405 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5415 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5425 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5435 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5445 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5455 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5465 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5475 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5485 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5495 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5506 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5516 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5526 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5536 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5546 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5556 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5566 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5576 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5586 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5596 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5606 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5616 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5626 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5636 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5646 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5656 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5666 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5676 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5686 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5696 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5706 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5716 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5726 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5736 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5746 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5756 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5766 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5776 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5786 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5796 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5806 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5816 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5826 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5836 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5846 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5856 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5866 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5876 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5886 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5896 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5906 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5916 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5926 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5936 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5946 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5956 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5966 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5976 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5986 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.5996 0.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6006 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6016 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6026 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6036 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6046 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6056 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6066 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6076 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6086 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6096 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6106 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6116 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6126 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6136 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6146 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6156 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6166 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6176 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6186 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6196 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6206 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6216 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6226 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6236 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6246 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6256 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6266 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6276 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6286 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6296 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6306 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6316 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6326 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6336 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6346 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6356 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6366 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6376 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6386 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6396 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6406 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6416 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6426 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6436 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6446 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6456 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6466 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6476 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6486 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6496 4.0000 0.0000 1.5385 4.0000 2.2222 2.0000
0.6507 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6517 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6527 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6537 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6547 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6557 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6567 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6577 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6587 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6597 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6607 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6617 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6627 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6637 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6647 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6657 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6667 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6677 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6687 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6697 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6707 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6717 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6727 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6737 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6747 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6757 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6767 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6777 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6787 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6797 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6807 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6817 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6827 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6837 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6847 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6857 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6867 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6877 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6887 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6897 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6907 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6917 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6927 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6937 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6947 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6957 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6967 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6977 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6987 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.6997 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7007 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7017 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7027 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7037 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7047 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7057 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7067 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7077 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7087 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7097 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7107 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7117 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7127 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7137 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7147 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7157 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7167 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7177 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7187 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7197 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7207 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7217 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7227 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7237 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7247 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7257 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7267 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7277 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7287 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7297 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7307 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7317 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7327 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7337 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7347 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7357 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7367 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7377 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7387 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7397 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7407 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7417 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7427 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7437 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7447 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7457 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7467 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7477 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7487 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7497 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7508 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7518 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7528 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7538 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7548 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7558 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7568 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7578 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7588 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7598 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7608 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7618 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7628 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7638 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7648 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7658 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7668 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7678 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7688 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7698 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7708 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7718 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7728 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7738 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7748 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7758 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7768 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7778 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7788 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7798 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7808 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7818 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7828 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7838 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7848 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7858 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7868 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7878 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7888 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7898 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7908 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7918 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7928 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7938 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
0.7948 4.0000 0.0000 1.5385 0.0000 2.2222 0.0000
